vendorID,passengerCount,tripDistance,hour_of_day,day_of_week,day_of_month,month_num,normalizeHolidayName,isPaidTimeOff,snowDepth,precipTime,precipDepth,temperature,totalAmount
2,1,1.01,23,1,16,2,None,False,3.571428571428572,24.0,9999.0,7.844094488188978,8.5
1,1,3.2,7,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,18.8
2,2,3.75,7,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,19.8
1,1,1.4,8,2,24,2,None,False,0.0,24.0,135.0,5.861711711711706,9.3
2,2,4.92,18,0,1,2,None,False,4.538461538461538,6.0,3.0,9.488392857142856,24.8
2,1,0.34,16,2,24,2,None,False,0.0,24.0,135.0,5.861711711711706,6.62
2,1,2.74,20,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,12.8
1,1,0.6,15,5,13,2,None,False,0.0,6.0,0.0,-6.354464285714284,5.8
1,1,2.5,23,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,11.3
2,2,0.95,17,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,7.8
2,1,7.28,20,2,17,2,None,False,0.0,24.0,282.0,4.0848,23.8
2,2,2.46,16,2,24,2,None,False,0.0,24.0,135.0,5.861711711711706,16.8
2,3,0.84,19,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,7.8
2,1,6.49,7,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,34.84
2,4,0.47,19,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,5.8
2,1,1.4,20,2,10,2,None,False,0.0,24.0,5.0,1.4787878787878777,8.3
2,1,5.84,11,3,25,2,None,False,0.0,24.0,376.0,11.303888888888887,19.8
2,1,1.26,16,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,10.8
2,1,1.11,1,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,6.8
2,1,5.89,18,4,19,2,None,False,0.0,1.0,0.0,-1.0391304347826091,24.8
2,1,1.67,13,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,8.3
2,1,5.46,10,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,35.8
2,1,7.96,1,6,7,2,None,False,4.25,1.0,0.0,3.3714285714285723,29.8
2,1,2.0,12,4,12,2,None,False,0.0,6.0,0.0,-5.966964285714285,12.3
2,1,1.12,11,5,27,2,None,False,0.0,1.0,0.0,0.2089285714285715,6.3
2,1,0.84,3,6,7,2,None,False,4.25,1.0,0.0,3.3714285714285723,7.25
2,1,2.0,8,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,14.76
2,1,1.62,17,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,9.3
2,1,2.04,3,6,14,2,None,False,0.0,6.0,909.0,-13.379464285714295,11.8
1,1,1.2,20,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,7.8
1,1,2.1,21,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,12.95
2,1,0.59,18,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,5.8
2,1,3.34,20,3,4,2,None,False,0.0,24.0,236.0,11.998148148148148,17.16
2,1,7.28,19,1,16,2,None,False,3.571428571428572,24.0,9999.0,7.844094488188978,25.8
2,2,3.95,21,0,15,2,Washington's Birthday,True,4.0,24.0,9999.0,-6.222602739726023,15.0
2,1,1.42,21,0,15,2,Washington's Birthday,True,4.0,24.0,9999.0,-6.222602739726023,7.3
1,1,1.4,18,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,8.8
1,2,7.4,1,0,8,2,None,False,3.727272727272727,6.0,30.0,1.832692307692308,23.8
2,1,1.42,11,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,10.8
2,1,7.68,7,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,30.3
2,1,3.51,21,2,10,2,None,False,0.0,24.0,5.0,1.4787878787878777,16.56
2,1,1.28,9,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,7.8
2,1,1.24,20,1,23,2,None,False,0.0,6.0,43.0,3.5045801526717564,10.38
2,1,0.6,13,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,5.8
2,1,2.78,1,0,15,2,Washington's Birthday,True,4.0,24.0,9999.0,-6.222602739726023,13.8
1,1,1.6,19,3,25,2,None,False,0.0,24.0,376.0,11.303888888888887,11.15
2,1,1.04,23,0,1,2,None,False,4.538461538461538,6.0,3.0,9.488392857142856,6.8
1,1,0.6,16,0,15,2,Washington's Birthday,True,4.0,24.0,9999.0,-6.222602739726023,5.8
2,1,1.85,18,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,9.3
2,1,3.24,16,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,22.56
2,1,1.99,11,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,11.76
2,1,2.08,18,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,11.3
2,1,5.55,18,0,22,2,None,False,0.0,24.0,20.0,7.366371681415927,25.3
1,1,1.3,0,6,7,2,None,False,4.25,1.0,0.0,3.3714285714285723,9.75
2,1,1.81,23,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,12.3
2,1,1.42,14,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,10.14
2,1,0.84,11,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,7.8
2,2,1.17,19,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,6.8
2,1,1.6,0,6,7,2,None,False,4.25,1.0,0.0,3.3714285714285723,8.3
2,1,8.38,13,0,15,2,Washington's Birthday,True,4.0,24.0,9999.0,-6.222602739726023,38.21
2,1,4.45,3,6,14,2,None,False,0.0,6.0,909.0,-13.379464285714295,15.8
2,5,2.72,9,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,21.96
2,1,2.72,17,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,16.8
2,1,4.76,18,4,19,2,None,False,0.0,1.0,0.0,-1.0391304347826091,18.3
1,1,0.6,9,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,7.25
2,1,2.14,19,2,24,2,None,False,0.0,24.0,135.0,5.861711711711706,12.8
2,6,0.7,23,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,8.76
2,1,1.12,23,0,8,2,None,False,3.727272727272727,6.0,30.0,1.832692307692308,9.12
2,1,0.6,15,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,5.3
2,1,1.11,0,0,15,2,Washington's Birthday,True,4.0,24.0,9999.0,-6.222602739726023,8.16
1,1,0.7,8,1,23,2,None,False,0.0,6.0,43.0,3.5045801526717564,7.55
2,1,8.64,20,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,36.8
2,1,0.85,15,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,6.96
2,5,5.0,11,1,16,2,None,False,3.571428571428572,24.0,9999.0,7.844094488188978,29.16
1,1,3.8,17,6,14,2,None,False,0.0,6.0,909.0,-13.379464285714295,14.8
2,1,4.02,23,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,22.84
2,1,1.42,16,4,12,2,None,False,0.0,6.0,0.0,-5.966964285714285,11.3
2,1,1.89,11,5,27,2,None,False,0.0,1.0,0.0,0.2089285714285715,10.78
1,2,15.1,9,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,49.8
2,1,0.37,15,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,4.3
1,1,6.9,13,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,21.8
1,2,6.9,17,2,10,2,None,False,0.0,24.0,5.0,1.4787878787878777,39.35
2,1,5.82,23,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,24.75
2,1,1.83,11,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,11.3
1,1,1.9,14,2,17,2,None,False,0.0,24.0,282.0,4.0848,11.3
2,1,4.58,4,0,15,2,Washington's Birthday,True,4.0,24.0,9999.0,-6.222602739726023,16.3
2,1,0.51,14,4,19,2,None,False,0.0,1.0,0.0,-1.0391304347826091,4.8
2,1,2.1,19,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,11.3
2,1,3.08,22,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,13.3
2,1,1.1,16,4,12,2,None,False,0.0,6.0,0.0,-5.966964285714285,10.0
2,1,3.25,14,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,21.84
2,1,0.38,21,6,14,2,None,False,0.0,6.0,909.0,-13.379464285714295,6.0
2,1,4.81,15,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,21.36
2,1,2.89,22,5,27,2,None,False,0.0,1.0,0.0,0.2089285714285715,15.0
2,2,0.68,10,3,25,2,None,False,0.0,24.0,376.0,11.303888888888887,8.0
2,1,1.02,20,0,1,2,None,False,4.538461538461538,6.0,3.0,9.488392857142856,7.88
2,1,0.68,23,2,10,2,None,False,0.0,24.0,5.0,1.4787878787878777,7.54
2,1,2.06,10,5,27,2,None,False,0.0,1.0,0.0,0.2089285714285715,14.12
1,1,1.5,15,4,19,2,None,False,0.0,1.0,0.0,-1.0391304347826091,12.95
2,1,7.14,20,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,31.8
2,1,1.57,13,0,8,2,None,False,3.727272727272727,6.0,30.0,1.832692307692308,7.8
2,2,2.45,3,4,12,2,None,False,0.0,6.0,0.0,-5.966964285714285,10.8
2,1,2.4,21,5,6,2,None,False,6.615384615384616,24.0,38.0,1.2767857142857146,17.29
2,1,2.08,21,6,7,2,None,False,4.25,1.0,0.0,3.3714285714285723,13.56
2,1,2.38,11,5,27,2,None,False,0.0,1.0,0.0,0.2089285714285715,13.8
2,1,0.01,13,0,22,2,None,False,0.0,24.0,20.0,7.366371681415927,3.96
1,1,2.4,18,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,16.55
2,1,0.09,15,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,3.3
2,1,3.02,10,5,6,2,None,False,6.615384615384616,24.0,38.0,1.2767857142857146,15.96
2,1,1.22,21,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,7.8
2,1,0.94,0,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,7.3
2,1,2.53,18,5,27,2,None,False,0.0,1.0,0.0,0.2089285714285715,16.64
1,2,27.3,17,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,99.35
2,5,6.52,22,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,20.3
1,1,1.3,22,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,9.3
2,1,11.01,23,3,25,2,None,False,0.0,24.0,376.0,11.303888888888887,35.3
2,1,1.03,13,2,10,2,None,False,0.0,24.0,5.0,1.4787878787878777,7.56
2,1,2.47,22,3,4,2,None,False,0.0,24.0,236.0,11.998148148148148,10.8
2,1,0.1,15,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,3.3
2,2,0.65,3,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,6.3
1,1,2.6,20,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,26.75
1,1,1.9,19,3,4,2,None,False,0.0,24.0,236.0,11.998148148148148,12.42
1,1,2.9,0,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,11.8
1,1,0.7,10,3,4,2,None,False,0.0,24.0,236.0,11.998148148148148,9.05
2,1,0.76,18,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,8.16
2,1,0.76,10,1,23,2,None,False,0.0,6.0,43.0,3.5045801526717564,6.8
2,1,3.64,18,6,7,2,None,False,4.25,1.0,0.0,3.3714285714285723,13.8
2,1,0.72,19,0,15,2,Washington's Birthday,True,4.0,24.0,9999.0,-6.222602739726023,8.19
2,1,0.84,18,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,8.61
2,1,3.03,3,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,15.36
2,1,1.18,16,0,1,2,None,False,4.538461538461538,6.0,3.0,9.488392857142856,9.36
1,1,0.6,8,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,7.3
2,1,0.95,9,1,16,2,None,False,3.571428571428572,24.0,9999.0,7.844094488188978,7.88
2,1,0.7,22,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,5.8
2,1,0.52,19,5,13,2,None,False,0.0,6.0,0.0,-6.354464285714284,6.3
2,1,2.02,14,3,4,2,None,False,0.0,24.0,236.0,11.998148148148148,12.3
2,6,1.3,4,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,12.96
2,1,6.25,9,5,27,2,None,False,0.0,1.0,0.0,0.2089285714285715,22.8
1,1,1.7,19,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,10.8
2,1,0.7,10,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,6.96
1,1,0.5,17,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,6.3
1,2,3.5,17,0,22,2,None,False,0.0,24.0,20.0,7.366371681415927,20.3
2,2,2.79,2,5,6,2,None,False,6.615384615384616,24.0,38.0,1.2767857142857146,14.75
2,1,1.14,9,3,25,2,None,False,0.0,24.0,376.0,11.303888888888887,8.3
1,1,1.4,11,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,8.8
2,1,0.72,8,0,15,2,Washington's Birthday,True,4.0,24.0,9999.0,-6.222602739726023,6.96
2,1,1.64,17,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,10.8
2,1,0.84,22,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,6.8
2,1,1.11,11,2,17,2,None,False,0.0,24.0,282.0,4.0848,6.8
2,1,4.19,3,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,20.16
2,1,2.89,22,4,19,2,None,False,0.0,1.0,0.0,-1.0391304347826091,15.96
2,1,0.52,20,0,22,2,None,False,0.0,24.0,20.0,7.366371681415927,6.96
2,1,0.25,1,6,14,2,None,False,0.0,6.0,909.0,-13.379464285714295,4.8
2,1,1.05,8,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,7.82
2,1,0.98,0,2,10,2,None,False,0.0,24.0,5.0,1.4787878787878777,6.3
2,1,0.28,15,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,4.3
2,1,4.29,9,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,12.0
2,1,1.6,4,0,8,2,None,False,3.727272727272727,6.0,30.0,1.832692307692308,7.8
2,1,1.9,14,0,15,2,Washington's Birthday,True,4.0,24.0,9999.0,-6.222602739726023,9.8
2,1,1.94,10,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,10.8
1,1,6.8,5,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,21.3
1,1,0.8,3,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,6.8
2,1,8.26,21,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,24.8
2,1,1.5,1,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,11.16
2,1,3.46,19,0,1,2,None,False,4.538461538461538,6.0,3.0,9.488392857142856,14.8
2,5,2.49,17,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,14.76
2,1,2.52,21,4,12,2,None,False,0.0,6.0,0.0,-5.966964285714285,14.16
2,1,2.72,22,1,16,2,None,False,3.571428571428572,24.0,9999.0,7.844094488188978,14.76
2,1,2.02,14,6,14,2,None,False,0.0,6.0,909.0,-13.379464285714295,12.25
2,1,0.23,11,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,4.94
2,1,0.31,23,2,10,2,None,False,0.0,24.0,5.0,1.4787878787878777,20.0
2,6,1.91,18,2,10,2,None,False,0.0,24.0,5.0,1.4787878787878777,11.16
2,1,0.76,9,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,5.8
2,1,4.74,21,3,25,2,None,False,0.0,24.0,376.0,11.303888888888887,23.76
2,6,1.45,23,0,8,2,None,False,3.727272727272727,6.0,30.0,1.832692307692308,10.56
2,1,3.26,14,5,27,2,None,False,0.0,1.0,0.0,0.2089285714285715,15.8
2,1,7.59,10,5,6,2,None,False,6.615384615384616,24.0,38.0,1.2767857142857146,30.8
2,1,1.63,19,0,1,2,None,False,4.538461538461538,6.0,3.0,9.488392857142856,8.3
2,1,1.18,18,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,8.3
1,1,2.5,12,3,4,2,None,False,0.0,24.0,236.0,11.998148148148148,11.8
2,5,1.45,0,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,9.96
2,1,0.96,9,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,7.3
1,1,3.4,0,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,16.3
2,1,3.07,18,5,13,2,None,False,0.0,6.0,0.0,-6.354464285714284,13.0
2,2,3.22,11,2,24,2,None,False,0.0,24.0,135.0,5.861711711711706,13.3
2,1,1.08,19,0,8,2,None,False,3.727272727272727,6.0,30.0,1.832692307692308,6.8
1,1,1.8,6,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,18.54
2,1,9.4,17,6,7,2,None,False,4.25,1.0,0.0,3.3714285714285723,29.3
2,1,1.95,18,6,14,2,None,False,0.0,6.0,909.0,-13.379464285714295,10.8
2,1,11.6,18,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,43.34
2,1,3.08,20,5,6,2,None,False,6.615384615384616,24.0,38.0,1.2767857142857146,17.8
2,1,0.8,23,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,6.8
2,1,2.56,10,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,10.3
2,1,3.06,11,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,24.96
2,1,0.4,17,0,8,2,None,False,3.727272727272727,6.0,30.0,1.832692307692308,5.8
1,1,2.2,0,1,23,2,None,False,0.0,6.0,43.0,3.5045801526717564,10.8
2,1,8.07,15,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,32.8
2,2,0.76,8,0,1,2,None,False,4.538461538461538,6.0,3.0,9.488392857142856,7.56
2,2,0.41,2,4,12,2,None,False,0.0,6.0,0.0,-5.966964285714285,5.76
2,1,0.65,8,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,5.3
2,1,2.78,21,5,13,2,None,False,0.0,6.0,0.0,-6.354464285714284,16.56
2,1,3.41,16,1,23,2,None,False,0.0,6.0,43.0,3.5045801526717564,19.56
2,1,1.81,16,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,12.3
2,2,6.96,22,6,7,2,None,False,4.25,1.0,0.0,3.3714285714285723,27.96
2,1,0.25,22,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,5.8
2,1,0.95,15,2,17,2,None,False,0.0,24.0,282.0,4.0848,6.3
2,2,4.2,20,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,16.8
2,1,1.05,17,0,1,2,None,False,4.538461538461538,6.0,3.0,9.488392857142856,8.8
2,1,3.79,10,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,20.38
2,1,2.26,9,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,10.8
2,3,3.32,13,5,13,2,None,False,0.0,6.0,0.0,-6.354464285714284,15.3
2,1,12.36,23,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,36.8
2,1,0.82,20,0,15,2,Washington's Birthday,True,4.0,24.0,9999.0,-6.222602739726023,7.56
2,1,3.11,12,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,15.3
2,1,3.85,8,2,24,2,None,False,0.0,24.0,135.0,5.861711711711706,27.36
1,1,1.3,12,2,17,2,None,False,0.0,24.0,282.0,4.0848,9.91
2,1,12.24,15,4,12,2,None,False,0.0,6.0,0.0,-5.966964285714285,56.81
2,1,5.37,17,2,10,2,None,False,0.0,24.0,5.0,1.4787878787878777,22.3
2,1,1.73,11,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,12.3
2,1,0.41,7,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,4.3
1,1,0.5,13,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,4.8
2,1,1.41,19,5,6,2,None,False,6.615384615384616,24.0,38.0,1.2767857142857146,8.8
2,1,0.88,18,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,6.8
2,1,0.75,23,4,12,2,None,False,0.0,6.0,0.0,-5.966964285714285,5.8
2,1,3.15,12,6,7,2,None,False,4.25,1.0,0.0,3.3714285714285723,14.76
1,1,1.6,18,2,17,2,None,False,0.0,24.0,282.0,4.0848,11.15
2,1,2.16,14,0,22,2,None,False,0.0,24.0,20.0,7.366371681415927,12.88
2,2,1.84,7,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,13.8
2,6,4.75,19,6,14,2,None,False,0.0,6.0,909.0,-13.379464285714295,19.8
2,1,3.76,18,2,10,2,None,False,0.0,24.0,5.0,1.4787878787878777,16.8
2,2,0.58,10,3,25,2,None,False,0.0,24.0,376.0,11.303888888888887,7.25
2,1,0.36,19,4,19,2,None,False,0.0,1.0,0.0,-1.0391304347826091,6.3
2,2,2.98,16,1,23,2,None,False,0.0,6.0,43.0,3.5045801526717564,17.76
2,1,1.33,15,5,13,2,None,False,0.0,6.0,0.0,-6.354464285714284,7.8
1,3,3.4,17,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,20.3
1,1,1.1,19,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,9.8
2,1,0.49,19,3,25,2,None,False,0.0,24.0,376.0,11.303888888888887,5.8
2,1,3.03,22,5,27,2,None,False,0.0,1.0,0.0,0.2089285714285715,13.8
2,1,1.22,21,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,9.3
1,4,3.8,22,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,20.15
2,1,0.97,0,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,8.76
2,1,5.3,3,5,6,2,None,False,6.615384615384616,24.0,38.0,1.2767857142857146,23.3
1,1,8.4,10,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,40.8
2,1,1.21,17,3,25,2,None,False,0.0,24.0,376.0,11.303888888888887,9.3
2,1,16.97,19,1,16,2,None,False,3.571428571428572,24.0,9999.0,7.844094488188978,60.0
2,2,1.52,23,3,4,2,None,False,0.0,24.0,236.0,11.998148148148148,9.3
1,1,3.7,21,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,18.0
1,1,2.0,18,2,24,2,None,False,0.0,24.0,135.0,5.861711711711706,14.75
2,1,1.65,19,0,1,2,None,False,4.538461538461538,6.0,3.0,9.488392857142856,9.8
2,1,0.4,16,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,6.8
2,1,3.22,15,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,13.8
2,1,1.31,20,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,10.14
2,1,4.89,19,5,6,2,None,False,6.615384615384616,24.0,38.0,1.2767857142857146,29.16
2,1,2.76,7,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,11.3
2,1,1.97,8,0,8,2,None,False,3.727272727272727,6.0,30.0,1.832692307692308,9.3
2,1,0.87,8,3,18,2,None,False,0.0,6.0,0.0,0.8301886792452832,6.8
1,1,7.2,17,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,33.95
2,1,8.37,22,5,6,2,None,False,6.615384615384616,24.0,38.0,1.2767857142857146,27.8
2,1,2.44,9,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,12.3
2,1,1.99,23,4,19,2,None,False,0.0,1.0,0.0,-1.0391304347826091,10.8
2,1,1.86,21,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,9.3
1,1,2.7,19,6,14,2,None,False,0.0,6.0,909.0,-13.379464285714295,12.8
2,1,0.49,18,3,11,2,None,False,3.0,6.0,5.0,-2.7412698412698417,5.8
2,1,0.53,14,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,6.89
2,5,0.71,19,2,17,2,None,False,0.0,24.0,282.0,4.0848,8.19
1,1,0.2,19,2,10,2,None,False,0.0,24.0,5.0,1.4787878787878777,4.8
2,5,1.42,19,0,1,2,None,False,4.538461538461538,6.0,3.0,9.488392857142856,9.8
2,1,1.68,6,0,22,2,None,False,0.0,24.0,20.0,7.366371681415927,8.3
2,1,0.86,22,5,13,2,None,False,0.0,6.0,0.0,-6.354464285714284,6.8
2,1,1.82,12,5,27,2,None,False,0.0,1.0,0.0,0.2089285714285715,9.8
2,1,1.76,4,5,6,2,None,False,6.615384615384616,24.0,38.0,1.2767857142857146,9.3
2,1,1.5,12,1,23,2,None,False,0.0,6.0,43.0,3.5045801526717564,11.16
2,1,2.62,20,2,17,2,None,False,0.0,24.0,282.0,4.0848,13.3
1,2,2.1,20,3,25,2,None,False,0.0,24.0,376.0,11.303888888888887,10.3
2,1,2.58,22,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,13.8
2,1,2.24,13,2,24,2,None,False,0.0,24.0,135.0,5.861711711711706,10.3
1,1,0.8,7,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,5.8
2,1,2.12,0,3,25,2,None,False,0.0,24.0,376.0,11.303888888888887,12.8
2,1,3.06,23,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,13.8
1,1,2.9,16,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,17.75
2,1,1.07,23,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,7.3
2,1,3.79,17,5,13,2,None,False,0.0,6.0,0.0,-6.354464285714284,17.8
2,1,0.29,18,1,23,2,None,False,0.0,6.0,43.0,3.5045801526717564,5.3
2,1,11.49,23,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,39.38
2,1,1.28,1,4,26,2,None,False,0.0,6.0,0.0,2.4145299145299144,8.3
2,1,0.87,12,5,13,2,None,False,0.0,6.0,0.0,-6.354464285714284,5.8
1,2,0.8,14,1,16,2,None,False,3.571428571428572,24.0,9999.0,7.844094488188978,5.3
1,1,2.3,18,1,2,2,None,False,3.0,24.0,3.0,6.8526785714285685,16.55
2,1,0.53,3,6,7,2,None,False,4.25,1.0,0.0,3.3714285714285723,4.8
2,1,2.98,20,5,27,2,None,False,0.0,1.0,0.0,0.2089285714285715,13.8
2,1,1.47,20,1,23,2,None,False,0.0,6.0,43.0,3.5045801526717564,8.3
2,1,1.09,2,0,1,2,None,False,4.538461538461538,6.0,3.0,9.488392857142856,6.8
1,1,0.5,23,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,5.3
2,1,4.54,22,1,9,2,None,False,4.428571428571429,24.0,30.0,-1.0440993788819874,18.3
1,1,1.7,15,1,23,2,None,False,0.0,6.0,43.0,3.5045801526717564,11.8
2,1,2.16,3,6,21,2,None,False,0.0,6.0,5.0,10.577678571428565,14.16
2,1,10.09,21,4,5,2,None,False,6.0,24.0,9999.0,2.439130434782609,37.8
2,1,0.98,21,3,4,2,None,False,0.0,24.0,236.0,11.998148148148148,6.8
1,2,2.1,20,4,19,2,None,False,0.0,1.0,0.0,-1.0391304347826091,10.8
2,1,0.99,19,5,20,2,None,False,0.0,6.0,0.0,7.795275590551182,6.8
2,2,6.85,1,6,28,2,None,False,0.0,1.0,0.0,7.265178571428566,29.76
2,1,2.82,22,3,4,2,None,False,0.0,24.0,236.0,11.998148148148148,12.8
2,1,1.21,7,2,3,2,None,False,0.0,6.0,213.0,9.820370370370377,8.3
2,1,1.92,14,5,13,2,None,False,0.0,6.0,0.0,-6.354464285714284,10.3
